Title,context,question,answers,is_impossible,id,answer_start
Du lịch Huế,"Theo sử sách ghi chép lại, chúa Nguyễn Hoàng - Vị chúa đầu tiên của Đàng Trong là người có công xây dựng ngôi chùa này. Năm 1601, để chuẩn bị cho quá trình mở rộng bờ cõi, xây dựng giang sơn cơ đồ, chúa Nguyễn Hoàng đã cùng binh lính rong ruổi vó ngựa dọc hai bên bờ sông Hương. Ông bất chợt bắt gặp hình ảnh một ngọn đồi nhỏ nhô lên bên dòng sông xanh biếc, thế tựa con rồng quay đầu nhìn lại. Ngôi đền được xây dựng bởi hoàng đế Nguyễn Hoàng từ năm 1601, đến nay, công trình đã trải qua rất nhiều bụi tu, hoàn thiện. Đến với tháp chùa này, du khách sẽ có cơ hội khám phá kiến trúc kiến trúc từng khu vực như: Điện Đại Hùng, tháp Phước Duyên, khu một cố hòa thượng Thích Đôn Hậu hay điện Địa Tạng…",Chùa Thiên Mụ được xây dựng lên từ năm nào?,năm 1601,FALSE,604fd05d70ef5f23b4ab110cbb7510e4,447
Du lịch Huế,"Theo sử sách ghi chép lại, chúa Nguyễn Hoàng - Vị chúa đầu tiên của Đàng Trong là người có công xây dựng ngôi chùa này. Năm 1601, để chuẩn bị cho quá trình mở rộng bờ cõi, xây dựng giang sơn cơ đồ, chúa Nguyễn Hoàng đã cùng binh lính rong ruổi vó ngựa dọc hai bên bờ sông Hương. Ông bất chợt bắt gặp hình ảnh một ngọn đồi nhỏ nhô lên bên dòng sông xanh biếc, thế tựa con rồng quay đầu nhìn lại. Ngôi đền được xây dựng bởi hoàng đế Nguyễn Hoàng từ năm 1601, đến nay, công trình đã trải qua rất nhiều bụi tu, hoàn thiện. Đến với tháp chùa này, du khách sẽ có cơ hội khám phá kiến trúc kiến trúc từng khu vực như: Điện Đại Hùng, tháp Phước Duyên, khu một cố hòa thượng Thích Đôn Hậu hay điện Địa Tạng…",Các khu vực trong chùa Thiên Mụ,"Điện Đại Hùng, tháp Phước Duyên, khu một cố hòa thượng Thích Đôn Hậu hay điện Địa Tạng…",FALSE,ae0533643a085758aaf1c55ed902d5f9,611
Ẩm thực Huế,"Một bát cơm huế đúng chuẩn “Huế” phải là cơm nguội để qua đêm, như vậy mới có thể chứa được cái giòn của rau và hương thơm của các loại gia vị. Đúng với cách tính “ăn cay nói nặng” của người Huế, món đặc sản Huế này phải đủ vị, mặn mà và đặc biệt là phải cay thật cay. Khi đến Huế, nếu bạn không kỹ thì bát cơm hến của bạn đảm bảo sẽ tạo cho bạn làn sóng mà thôi. Hiện nay, bạn có thể dễ dàng ăn cơm hến, bún hến ở mọi tỉnh thành nhưng nếu đã từng một lần thử cơm hến ở Huế, bạn sẽ phải lên tiếng rằng “Đây mới là cơm hến đúng chuẩn!”. Cũng có lẽ vì cái cay, cái đậm đà hương đó mà món đặc sản Huế cơm hến này khiến người khác nhớ mãi không ngừng.","Món nào làm nên câu nói ""Ăn cay nói nặng"" của người Huế?","cơm hến, bún hến",FALSE,0884ab09333f593d8fadbc985d5cc9f8,396
Ẩm thực Huế,"Một bát cơm huế đúng chuẩn “Huế” phải là cơm nguội để qua đêm, như vậy mới có thể chứa được cái giòn của rau và hương thơm của các loại gia vị. Đúng với cách tính “ăn cay nói nặng” của người Huế, món đặc sản Huế này phải đủ vị, mặn mà và đặc biệt là phải cay thật cay. Khi đến Huế, nếu bạn không kỹ thì bát cơm hến của bạn đảm bảo sẽ tạo cho bạn làn sóng mà thôi. Hiện nay, bạn có thể dễ dàng ăn cơm hến, bún hến ở mọi tỉnh thành nhưng nếu đã từng một lần thử cơm hến ở Huế, bạn sẽ phải lên tiếng rằng “Đây mới là cơm hến đúng chuẩn!”. Cũng có lẽ vì cái cay, cái đậm đà hương đó mà món đặc sản Huế cơm hến này khiến người khác nhớ mãi không ngừng.",Cơm hến được chuẩn bị như thế nào?,"cơm nguội để qua đêm, như vậy mới có thể chứa được cái giòn của rau và hương thơm của các loại gia vị",FALSE,d798b4e8d22d5a0f90fb934addf73005,41
Ẩm thực Huế,"Một bát cơm huế đúng chuẩn “Huế” phải là cơm nguội để qua đêm, như vậy mới có thể chứa được cái giòn của rau và hương thơm của các loại gia vị. Đúng với cách tính “ăn cay nói nặng” của người Huế, món đặc sản Huế này phải đủ vị, mặn mà và đặc biệt là phải cay thật cay. Khi đến Huế, nếu bạn không kỹ thì bát cơm hến của bạn đảm bảo sẽ tạo cho bạn làn sóng mà thôi. Hiện nay, bạn có thể dễ dàng ăn cơm hến, bún hến ở mọi tỉnh thành nhưng nếu đã từng một lần thử cơm hến ở Huế, bạn sẽ phải lên tiếng rằng “Đây mới là cơm hến đúng chuẩn!”. Cũng có lẽ vì cái cay, cái đậm đà hương đó mà món đặc sản Huế cơm hến này khiến người khác nhớ mãi không ngừng.",Cơm hến chuẩn Huế phải như thế nào?,"món đặc sản Huế này phải đủ vị, mặn mà và đặc biệt là phải cay thật cay",FALSE,1977f60cc060599d8510a24aaeb07926,196
Ẩm thực Huế,"Một bát cơm huế đúng chuẩn “Huế” phải là cơm nguội để qua đêm, như vậy mới có thể chứa được cái giòn của rau và hương thơm của các loại gia vị. Đúng với cách tính “ăn cay nói nặng” của người Huế, món đặc sản Huế này phải đủ vị, mặn mà và đặc biệt là phải cay thật cay. Khi đến Huế, nếu bạn không kỹ thì bát cơm hến của bạn đảm bảo sẽ tạo cho bạn làn sóng mà thôi. Hiện nay, bạn có thể dễ dàng ăn cơm hến, bún hến ở mọi tỉnh thành nhưng nếu đã từng một lần thử cơm hến ở Huế, bạn sẽ phải lên tiếng rằng “Đây mới là cơm hến đúng chuẩn!”. Cũng có lẽ vì cái cay, cái đậm đà hương đó mà món đặc sản Huế cơm hến này khiến người khác nhớ mãi không ngừng.",Các quán cơm hến ngon ở Huế,"Cơm hến Đập Đá – 1 Hàn Mặc Tử, Vỹ Dạ, quán Chị Nhỏ trong ngõ ngã tư Phạm Hồng Thái – Trương Định, quán ở số 2 Trương Định, quán Cháo – Bún – Cơm hến – 98 Nguyễn Huệ",TRUE,8a3e3c4266765e118f7c02c6f995f95e,
Ẩm thực Huế,"Khác với người miền Nam, nơi mà tô bún bò Huế có vị ngọt thanh dễ chịu từ xương, người Huế họ dùng xác ruốc để bắt vị cho bát bún. Chính vì thế, bát bún bò Huế truyền thống muốn chuẩn vị là phải nồng nồng, đậm đà hơn nhiều. Một điểm khác biệt giữa bún bò ở Huế với những miền khác chính là bún sợi. Với món này, người Huế đặc biệt dùng bún bông sợi nhỏ, hay còn gọi là bún tươi, loại bún mà bạn thường ăn khi gỏi cuốn, hoặc bún riêu, bún măng. Bạn muốn thưởng thức món đặc sản Huế thì phải thật nhanh chân vì bún bò Huế chỉ được bán vào buổi sáng mà thôi. Mỗi sáng, chỉ cần bát bún bò đầy thịt bò, giò heo, chả Huế, chả tôm đã chứa đủ năng lượng cho một ngày làm việc rồi. Có lẽ một trong những thông tục yêu thích của người dân xứ Cố đô đô chính là chậm thưởng thức một bát bún bò, nhấm nháp một tách trà và chia sẻ những câu chuyện với nhau.",Bún bò ở Huế khác biệt so với các nơi khác như thế nào?,"người Huế họ dùng xác ruốc để bắt vị cho bát bún. Chính vì thế, bát bún bò Huế truyền thống muốn chuẩn vị là phải nồng nồng, đậm đà hơn nhiều. Một điểm khác biệt giữa bún bò ở Huế với những miền khác chính là bún sợi. Với món này, người Huế đặc biệt dùng bún bông sợi nhỏ, hay còn gọi là bún tươi",FALSE,21001e5d5c7252ef8ee3c834f7529b07,81
Ẩm thực Huế,"Khác với người miền Nam, nơi mà tô bún bò Huế có vị ngọt thanh dễ chịu từ xương, người Huế họ dùng xác ruốc để bắt vị cho bát bún. Chính vì thế, bát bún bò Huế truyền thống muốn chuẩn vị là phải nồng nồng, đậm đà hơn nhiều. Một điểm khác biệt giữa bún bò ở Huế với những miền khác chính là bún sợi. Với món này, người Huế đặc biệt dùng bún bông sợi nhỏ, hay còn gọi là bún tươi, loại bún mà bạn thường ăn khi gỏi cuốn, hoặc bún riêu, bún măng. Bạn muốn thưởng thức món đặc sản Huế thì phải thật nhanh chân vì bún bò Huế chỉ được bán vào buổi sáng mà thôi. Mỗi sáng, chỉ cần bát bún bò đầy thịt bò, giò heo, chả Huế, chả tôm đã chứa đủ năng lượng cho một ngày làm việc rồi. Có lẽ một trong những thông tục yêu thích của người dân xứ Cố đô đô chính là chậm thưởng thức một bát bún bò, nhấm nháp một tách trà và chia sẻ những câu chuyện với nhau.",Một số quán bún bò Huế ngon ở Huế,"Bún bò Huế –14 Lý Thường Kiệt, Bún bà Tuyết – 37 Nguyễn Công Trứ, Bún bà Tâm – 43 Nguyễn Công Trứ, Bún bà Mỹ – 71 Nguyễn Công Trứ",FALSE,e1cc71db00f15a7b902661d2997a72c4,-1
Ẩm thực Huế,"Quả không ngoa khi gọi Huế là kinh đô của các loại chè và chè hẻm là một trong những đặc sản của xứ Huế. Cứ đi nhẹ nhàng một bước, bạn sẽ lại bắt được một Láng hoặc gánh rong trong hẻm. Chính vì thế, chè trở thành một món đặc sản Huế không thể thiếu trong danh sách những món bạn cần thử. Những món chè ngon và lạ được bán quanh năm trong tháng có thể kể đến như chè bột lọc thịt quay, chè chuối khoai môn, chè đậu ngự, chè ngô, chè hạt sen… Vào những ngày oi bức mà được thử một bát chè với đá thì mát lạnh không thể so sánh được. Mỗi loại trà đều có một hương vị đặc biệt riêng. Nếu có thời gian thì bạn nhất định phải thử hết nhé.",Ở đâu nổi tiếng với các hàng chè?,Quả không ngoa khi gọi Huế là kinh đô của các loại chè và chè hẻm là một trong những đặc sản của xứ Huế,FALSE,71804dc2721059dba48629bb0352c058,0
Ẩm thực Huế,"Quả không ngoa khi gọi Huế là kinh đô của các loại chè và chè hẻm là một trong những đặc sản của xứ Huế. Cứ đi nhẹ nhàng một bước, bạn sẽ lại bắt được một Láng hoặc gánh rong trong hẻm. Chính vì thế, chè trở thành một món đặc sản Huế không thể thiếu trong danh sách những món bạn cần thử. Những món chè ngon và lạ được bán quanh năm trong tháng có thể kể đến như chè bột lọc thịt quay, chè chuối khoai môn, chè đậu ngự, chè ngô, chè hạt sen… Vào những ngày oi bức mà được thử một bát chè với đá thì mát lạnh không thể so sánh được. Mỗi loại trà đều có một hương vị đặc biệt riêng. Nếu có thời gian thì bạn nhất định phải thử hết nhé.",Những món chè nổi tiếng ở Huế có những món nào?,"Những món chè ngon và lạ được bán quanh năm trong tháng có thể kể đến như chè bột lọc thịt quay, chè chuối khoai môn, chè đậu ngự, chè ngô, chè hạt sen…",FALSE,49bd4edca97257329cc86e9a45d2c5dd,289
Ẩm thực Huế,"Quả không ngoa khi gọi Huế là kinh đô của các loại chè và chè hẻm là một trong những đặc sản của xứ Huế. Cứ đi nhẹ nhàng một bước, bạn sẽ lại bắt được một Láng hoặc gánh rong trong hẻm. Chính vì thế, chè trở thành một món đặc sản Huế không thể thiếu trong danh sách những món bạn cần thử. Những món chè ngon và lạ được bán quanh năm trong tháng có thể kể đến như chè bột lọc thịt quay, chè chuối khoai môn, chè đậu ngự, chè ngô, chè hạt sen… Vào những ngày oi bức mà được thử một bát chè với đá thì mát lạnh không thể so sánh được. Mỗi loại trà đều có một hương vị đặc biệt riêng. Nếu có thời gian thì bạn nhất định phải thử hết nhé.",Một số quán chè ngon ở Huế,"Chè Hẻm – 17 Hùng Vương, Chè Sao –60 Phan Chu Trinh",TRUE,e7450c1f7ffe5d9c84c7126288c2e54f,
Ẩm thực Huế,"Người ta thường cho rằng nem lụi là một trong những điều tuyệt vời về ẩm thực Huế. Món ăn được chế biến dân dã và đơn giản, nhưng nhờ vào sự thích đậm đà, nhiều hương vị của người Huế mà món đặc sản Huế này có hương thơm có thể tạo lòng thực khách xèo. Nem lụi Huế thường được ăn kèm với rau sống, thơm, khế, giá, ớt như cuộn thịt của người miền Nam. Điều khác biệt ở món ăn này chính là món nước chấm đặc biệt có tên gọi là “nước lèo”",Nem lụi Huế thường được ăn như thế nào?,"Nem lụi Huế thường được ăn kèm với rau sống, thơm, khế, giá, ớt như cuộn thịt của người miền Nam. Điều khác biệt ở món ăn này chính là món nước chấm đặc biệt có tên gọi là “nước lèo”",FALSE,8eecfc3a789c5826b8c1eba7cccee965,253
Ẩm thực Huế,"Người ta thường cho rằng nem lụi là một trong những điều tuyệt vời về ẩm thực Huế. Món ăn được chế biến dân dã và đơn giản, nhưng nhờ vào sự thích đậm đà, nhiều hương vị của người Huế mà món đặc sản Huế này có hương thơm có thể tạo lòng thực khách xèo. Nem lụi Huế thường được ăn kèm với rau sống, thơm, khế, giá, ớt như cuộn thịt của người miền Nam. Điều khác biệt ở món ăn này chính là món nước chấm đặc biệt có tên gọi là “nước lèo”",Một số quán nem lụi ngon ở Huế,"Bún Thịt Nướng & Nem Lụi Bà Tý– 81 Đào Duy Từ. Quán ăn Tài Phú–2 Điện Biên Phủ, P. Vĩnh Ninh",TRUE,f64b76d4d41757dabdc382174bff2fb5,
Du lịch Sapa,"Nằm ở phía Tây Bắc của Việt Nam, thị trấn Sa Pa ở độ cao 1.600 mét so với mực nước biển, cách thành phố Lào Cai 38 km và 376 km tính từ Hà Nội. Ngoài con đường chính từ thành phố Lào Cai, để tới Sa Pa còn một tuyến giao thông khác, quốc gia hiển thị 4D kết nối từ xã Bình Lư, Lai Châu. Mặc dù phần lớn cư dân huyện Sa Pa là những người dân tộc thiểu số, nhưng thị trấn lại tập trung chủ yếu những người Kinh sinh sống bằng nông nghiệp và dịch vụ du lịch. Huyện Sa Pa có diện tích tự nhiên 67.864 ha, sử dụng 8,24% diện tích tự nhiên của tỉnh, nằm trong địa lý chế độ từ 22007'04'' đến 22028'46'' Bắc Cực và 103043'28'' đến 104004'15'' độ kinh đông.",Sapa có vị trí địa lý như thế nào?,"Nằm ở phía Tây Bắc của Việt Nam, thị trấn Sa Pa ở độ cao 1.600 mét so với mực nước biển, cách thành phố Lào Cai 38 km và 376 km tính từ Hà Nội. Ngoài con đường chính từ thành phố Lào Cai, để tới Sa Pa còn một tuyến giao thông khác, quốc gia hiển thị 4D kết nối từ xã Bình Lư, Lai Châu",FALSE,a63dc358f6a05011899dff5f51a604ec,0
